,date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timin Score,Total Sleep Duration,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Temperature Trend Deviation,Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Activity Burn,Total Burn,Steps,Equivalent Walking Distance,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
492,2021-08-27,95.0,99.0,99.0,97.0,97.0,94.0,72.0,96.0,29460.0,31380.0,1920.0,8430.0,16140.0,4890.0,25.0,94.0,330.0,16140.0,2021-08-26T20:47:53-07:00,2021-08-27T05:30:53-07:00,54.07,47.0,38.0,0.01,0.08,13.125,95,67,100,100,100,100,506,2559,6439,8685,38160,31500,11460,2640,1380,1260,1.46875,0,88.0,100,84,52,87,100.0,100.0,86,100.0
493,2021-08-28,89.0,93.0,97.0,43.0,98.0,90.0,94.0,100.0,27390.0,29340.0,1950.0,7260.0,18480.0,1650.0,27.0,93.0,780.0,14880.0,2021-08-27T22:40:06-07:00,2021-08-28T06:49:06-07:00,57.62,49.0,30.0,0.04,0.13,13.5,96,77,100,100,100,100,576,2633,8057,10185,31020,35340,16380,2280,1380,0,1.5,0,87.0,100,89,66,88,100.0,93.0,80,80.0
494,2021-08-29,84.0,96.0,98.0,36.0,67.0,76.0,86.0,100.0,28650.0,36540.0,7890.0,7740.0,19470.0,1440.0,30.0,78.0,630.0,20520.0,2021-08-28T20:45:20-07:00,2021-08-29T06:54:20-07:00,58.71,50.0,33.0,-0.02,0.1,13.625,94,82,100,100,100,100,536,2605,6815,8960,29460,32820,17220,660,1680,4560,1.5,0,85.0,87,94,71,87,100.0,73.0,79,100.0
495,2021-08-30,84.0,82.0,97.0,70.0,93.0,80.0,75.0,100.0,24870.0,27960.0,3090.0,6660.0,15540.0,2670.0,30.0,89.0,1440.0,14160.0,2021-08-29T21:45:56-07:00,2021-08-30T05:31:56-07:00,57.27,50.0,32.0,-0.03,0.06,13.5,86,51,95,100,100,100,524,2686,7070,8551,48420,17880,16440,1980,1380,300,1.5625,1,84.0,87,93,70,88,100.0,83.0,77,74.0
496,2021-08-31,60.0,24.0,51.0,73.0,72.0,82.0,94.0,98.0,11580.0,14400.0,2820.0,3060.0,5700.0,2820.0,29.0,80.0,990.0,7380.0,2021-08-30T21:55:01-07:00,2021-08-31T01:55:01-07:00,58.79,51.0,31.0,-0.04,0.03,14.125,86,67,100,100,100,100,656,2784,10429,11801,36960,27060,16260,4260,1260,600,1.625,0,57.0,27,72,54,88,100.0,33.0,74,48.0
497,2021-09-01,77.0,76.0,92.0,49.0,95.0,61.0,72.0,100.0,23520.0,26160.0,2640.0,5430.0,16200.0,1890.0,37.0,90.0,300.0,13080.0,2021-08-31T22:15:46-07:00,2021-09-01T05:31:46-07:00,54.82,48.0,42.0,-0.07,0.01,14.5,74,68,100,100,100,100,561,2653,10718,10746,36480,30000,12840,6480,60,540,1.53125,0,76.0,70,69,63,85,100.0,100.0,81,58.0
498,2021-09-02,82.0,87.0,97.0,39.0,90.0,63.0,91.0,100.0,25980.0,29520.0,3540.0,6630.0,17790.0,1560.0,38.0,88.0,1050.0,15420.0,2021-09-01T21:17:10-07:00,2021-09-02T05:29:10-07:00,55.64,50.0,36.0,0.05,0.04,13.875,71,66,95,100,100,100,592,2679,11823,10875,37140,31260,10740,6180,540,540,1.5625,1,82.0,83,72,97,85,100.0,84.0,82,88.0
499,2021-09-03,87.0,84.0,97.0,66.0,96.0,78.0,97.0,100.0,25350.0,27900.0,2550.0,7200.0,15570.0,2580.0,28.0,91.0,960.0,13920.0,2021-09-02T21:45:29-07:00,2021-09-03T05:30:29-07:00,56.2,48.0,36.0,0.05,0.09,13.875,72,77,100,100,100,100,698,2813,6965,12388,32040,26400,12360,5040,1620,8940,1.625,0,84.0,96,73,94,86,100.0,84.0,83,79.0
500,2021-09-04,91.0,100.0,100.0,87.0,79.0,76.0,78.0,97.0,29610.0,36120.0,6510.0,9930.0,17700.0,1980.0,29.0,82.0,420.0,18600.0,2021-09-03T21:25:19-07:00,2021-09-04T07:27:19-07:00,60.69,52.0,26.0,0.28,0.21,12.875,75,98,100,100,100,100,694,2716,11060,13216,18480,45720,15120,5220,1140,720,1.5625,0,83.0,100,92,60,84,81.0,64.0,73,100.0
501,2021-09-05,96.0,100.0,100.0,95.0,97.0,90.0,81.0,99.0,31710.0,32820.0,1110.0,10440.0,17190.0,4080.0,25.0,97.0,510.0,16740.0,2021-09-04T21:30:25-07:00,2021-09-05T06:37:25-07:00,55.03,49.0,45.0,0.22,0.28,13.25,73,83,100,100,100,100,714,2746,10901,12854,29220,37560,13440,4440,1740,0,1.5625,0,93.0,100,100,80,81,86.0,95.0,84,100.0
502,2021-09-06,89.0,86.0,100.0,95.0,99.0,80.0,75.0,94.0,25680.0,27360.0,1680.0,10770.0,10980.0,3930.0,28.0,94.0,390.0,13530.0,2021-09-05T23:24:24-07:00,2021-09-06T07:00:24-07:00,57.15,51.0,42.0,0.19,0.3,13.875,72,83,100,100,100,100,618,2710,9690,10964,29460,33360,18660,2940,1260,720,1.5625,0,87.0,99,100,81,81,89.0,55.0,86,100.0
503,2021-09-07,86.0,81.0,72.0,99.0,96.0,87.0,81.0,100.0,24630.0,27000.0,2370.0,4320.0,12720.0,7590.0,27.0,91.0,480.0,13500.0,2021-09-06T21:49:34-07:00,2021-09-07T05:19:34-07:00,54.24,48.0,52.0,0.02,0.21,14.75,69,61,100,100,100,100,509,2597,6797,8761,40080,28500,10740,3240,1200,2640,1.5,0,88.0,92,100,72,80,100.0,86.0,91,79.0
504,2021-09-08,73.0,73.0,97.0,54.0,72.0,71.0,48.0,100.0,22860.0,28500.0,5640.0,7020.0,13770.0,2070.0,36.0,80.0,2010.0,15240.0,2021-09-07T21:25:45-07:00,2021-09-08T05:20:45-07:00,54.36,50.0,45.0,0.01,0.14,15.5,66,53,95,95,100,100,422,2511,4541,6586,42780,27780,13380,360,1500,600,1.46875,1,85.0,59,100,74,82,100.0,76.0,92,100.0
505,2021-09-09,87.0,81.0,96.0,97.0,95.0,82.0,75.0,100.0,24690.0,27360.0,2670.0,6120.0,12390.0,6180.0,30.0,90.0,390.0,13380.0,2021-09-08T21:45:38-07:00,2021-09-09T05:21:38-07:00,53.16,45.0,48.0,-0.14,0.04,14.875,69,67,100,95,100,100,627,2764,9976,10759,36780,25440,19440,3540,1200,0,1.625,0,90.0,94,96,67,85,100.0,100.0,95,76.0
506,2021-09-10,81.0,81.0,98.0,66.0,83.0,89.0,48.0,100.0,24630.0,28860.0,4230.0,7410.0,14670.0,2550.0,25.0,85.0,2040.0,15150.0,2021-09-09T21:46:24-07:00,2021-09-10T05:47:24-07:00,53.53,49.0,39.0,-0.11,-0.01,13.5,74,72,95,78,100,100,431,2522,9158,7527,35220,29640,18840,2160,540,0,1.46875,1,88.0,79,92,67,84,100.0,96.0,94,100.0
507,2021-09-11,87.0,93.0,93.0,81.0,90.0,77.0,67.0,96.0,27840.0,30900.0,3060.0,6330.0,17280.0,4230.0,32.0,90.0,180.0,15180.0,2021-09-10T21:53:20-07:00,2021-09-11T06:28:20-07:00,54.66,50.0,39.0,0.16,0.07,14.875,93,95,100,78,100,100,1011,3034,16971,19459,22380,38400,13140,9720,1500,1260,1.75,0,93.0,94,97,94,86,91.0,86.0,94,100.0
508,2021-09-12,75.0,77.0,100.0,43.0,46.0,71.0,83.0,100.0,25560.0,36780.0,11220.0,9030.0,14190.0,2340.0,32.0,69.0,1260.0,19380.0,2021-09-11T20:07:44-07:00,2021-09-12T06:20:44-07:00,54.95,49.0,41.0,-0.04,0.11,15.0,93,91,100,78,100,100,633,2778,8092,10860,25320,29580,19320,2700,1260,8220,1.5625,0,84.0,64,94,53,78,100.0,100.0,94,87.0
509,2021-09-13,86.0,77.0,96.0,85.0,100.0,93.0,67.0,100.0,25470.0,26580.0,1110.0,6990.0,13980.0,4500.0,23.0,96.0,180.0,13020.0,2021-09-12T22:12:55-07:00,2021-09-13T05:35:55-07:00,57.49,52.0,34.0,-0.13,0.04,14.0,88,69,100,78,100,100,612,2790,8214,10231,36720,27180,16620,4020,1080,780,1.59375,0,88.0,92,93,80,78,100.0,76.0,92,100.0
510,2021-09-14,67.0,63.0,53.0,58.0,83.0,49.0,81.0,100.0,22230.0,26160.0,3930.0,3630.0,15480.0,3120.0,34.0,85.0,1290.0,12780.0,2021-09-13T22:01:39-07:00,2021-09-14T05:17:39-07:00,54.92,47.0,39.0,-0.12,-0.02,13.625,90,65,100,95,100,100,620,2741,8477,10641,37980,28680,11760,3540,1380,3060,1.5625,0,82.0,44,88,72,79,100.0,96.0,91,100.0
511,2021-09-15,79.0,74.0,86.0,54.0,93.0,73.0,89.0,100.0,24930.0,27900.0,2970.0,5880.0,16200.0,2850.0,29.0,89.0,660.0,14100.0,2021-09-14T21:46:13-07:00,2021-09-15T05:31:13-07:00,58.67,50.0,32.0,-0.04,-0.01,13.75,88,64,100,100,100,100,626,2807,7849,10630,38340,26460,16680,3720,1200,0,1.59375,0,77.0,75,86,65,79,100.0,76.0,88,53.0
512,2021-09-16,73.0,66.0,100.0,74.0,72.0,77.0,35.0,100.0,22980.0,28680.0,5700.0,9240.0,9810.0,3930.0,38.0,80.0,2310.0,16230.0,2021-09-15T21:37:45-07:00,2021-09-16T05:35:45-07:00,55.93,50.0,38.0,-0.15,-0.02,15.0,85,63,100,95,100,100,430,2541,8628,7679,38940,30120,11880,3780,300,1380,1.4375,0,80.0,60,80,69,80,100.0,86.0,88,100.0
513,2021-09-17,89.0,90.0,97.0,86.0,96.0,81.0,70.0,100.0,28770.0,31740.0,2970.0,7650.0,16560.0,4560.0,34.0,91.0,270.0,14940.0,2021-09-16T21:18:00-07:00,2021-09-17T06:07:00-07:00,55.86,50.0,36.0,-0.06,-0.02,13.25,89,60,60,95,100,99,404,2541,9589,7586,40140,29280,13680,2820,0,480,1.4375,3,91.0,100,85,96,83,100.0,96.0,87,98.0
514,2021-09-18,78.0,87.0,84.0,28.0,69.0,73.0,91.0,99.0,26460.0,33060.0,6600.0,5730.0,19410.0,1320.0,36.0,80.0,1050.0,17730.0,2021-09-17T21:50:41-07:00,2021-09-18T07:01:41-07:00,56.55,50.0,36.0,0.0,0.01,15.0,97,88,100,95,100,100,824,2952,10663,14455,27180,34860,17820,4680,1740,120,1.65625,0,88.0,73,88,100,85,100.0,96.0,86,89.0
515,2021-09-19,79.0,83.0,95.0,25.0,98.0,79.0,64.0,100.0,27090.0,29100.0,2010.0,6510.0,19200.0,1380.0,38.0,93.0,150.0,13770.0,2021-09-18T21:59:07-07:00,2021-09-19T06:04:07-07:00,55.72,50.0,33.0,-0.1,0.01,13.875,96,83,100,95,100,100,1187,3322,11618,20415,29220,32640,13680,8100,1380,1380,1.875,0,83.0,75,90,65,83,100.0,86.0,84,88.0
516,2021-09-20,85.0,84.0,100.0,57.0,99.0,82.0,72.0,100.0,27240.0,28920.0,1680.0,9270.0,14910.0,3060.0,27.0,94.0,300.0,14280.0,2021-09-19T21:16:19-07:00,2021-09-20T05:18:19-07:00,59.31,53.0,27.0,0.05,0.04,13.75,91,59,95,95,100,100,527,2722,8398,8851,40560,24720,17580,2040,960,540,1.5625,1,72.0,91,92,1,73,100.0,46.0,73,100.0
517,2021-09-21,76.0,71.0,90.0,58.0,86.0,78.0,64.0,100.0,22350.0,26100.0,3750.0,5310.0,14790.0,2250.0,28.0,86.0,150.0,12480.0,2021-09-20T22:23:28-07:00,2021-09-21T05:38:28-07:00,60.59,50.0,32.0,-0.1,0.02,15.125,90,66,95,95,100,100,572,2695,8043,9800,38040,29820,15120,2100,1320,0,1.53125,1,64.0,68,86,78,76,100.0,18.0,71,34.0
518,2021-09-22,89.0,86.0,93.0,95.0,96.0,83.0,83.0,100.0,25800.0,28320.0,2520.0,5520.0,16230.0,4050.0,30.0,91.0,540.0,14430.0,2021-09-21T21:34:00-07:00,2021-09-22T05:26:00-07:00,54.63,48.0,42.0,-0.1,0.01,13.0,88,69,100,95,100,100,626,2828,8680,10490,36360,24660,19980,1440,1440,2520,1.625,0,83.0,100,87,67,76,100.0,100.0,77,54.0
519,2021-09-23,78.0,72.0,76.0,76.0,83.0,84.0,67.0,100.0,22530.0,26400.0,3870.0,4530.0,15060.0,2940.0,27.0,85.0,180.0,12750.0,2021-09-22T22:05:55-07:00,2021-09-23T05:25:55-07:00,57.79,51.0,33.0,0.17,0.09,13.25,86,69,100,100,100,100,688,2843,10717,12167,34440,29040,17700,3060,1380,780,1.625,0,77.0,73,82,64,76,90.0,68.0,74,100.0
520,2021-09-24,84.0,78.0,86.0,98.0,97.0,86.0,97.0,62.0,23970.0,25920.0,1950.0,5070.0,12000.0,6900.0,25.0,92.0,840.0,13260.0,2021-09-24T00:32:58-04:00,2021-09-24T07:44:58-04:00,54.8,48.0,36.0,-0.1,0.1,13.0,83,68,95,100,100,100,538,2667,7678,9104,36840,29520,17220,1980,840,0,1.5,1,82.0,88,79,65,76,100.0,99.0,75,92.0
521,2021-09-25,79.0,100.0,100.0,13.0,95.0,89.0,54.0,47.0,32490.0,36120.0,3630.0,10800.0,21150.0,540.0,29.0,90.0,1920.0,18870.0,2021-09-24T23:29:27-04:00,2021-09-25T09:31:27-04:00,63.41,53.0,27.0,0.18,0.15,14.0,74,79,100,100,100,100,650,2778,11351,11161,31140,35280,15480,3540,960,0,1.5625,0,73.0,76,90,83,78,90.0,49.0,68,50.0
522,2021-09-26,78.0,79.0,98.0,38.0,96.0,68.0,81.0,86.0,24240.0,26520.0,2280.0,7380.0,15390.0,1470.0,31.0,91.0,510.0,13380.0,2021-09-25T23:43:59-04:00,2021-09-26T07:05:59-04:00,62.65,55.0,27.0,0.26,0.23,14.5,79,69,95,100,100,99,427,2562,9025,8103,35100,30360,19260,1680,0,0,1.46875,1,73.0,73,89,100,80,83.0,40.0,62,65.0
523,2021-09-27,89.0,95.0,100.0,76.0,97.0,74.0,75.0,100.0,27780.0,30300.0,2520.0,9180.0,15660.0,2940.0,30.0,92.0,360.0,14550.0,2021-09-26T20:58:01-07:00,2021-09-27T05:23:01-07:00,57.89,51.0,41.0,-0.12,0.18,15.125,94,62,100,100,100,100,545,2689,8201,9447,40140,28260,12660,2640,1080,1620,1.53125,0,86.0,100,92,100,83,100.0,61.0,70,100.0
524,2021-09-28,80.0,74.0,89.0,95.0,83.0,55.0,94.0,100.0,22920.0,27120.0,4200.0,5250.0,13950.0,3720.0,44.0,85.0,810.0,13500.0,2021-09-27T21:44:49-07:00,2021-09-28T05:16:49-07:00,59.18,54.0,41.0,-0.21,0.03,15.375,94,63,100,100,100,100,603,2780,8937,10159,38640,27180,16440,2220,1320,600,1.59375,0,70.0,78,87,72,83,98.0,43.0,77,33.0
525,2021-09-29,78.0,68.0,79.0,92.0,83.0,79.0,70.0,100.0,21600.0,25500.0,3900.0,4650.0,13440.0,3510.0,32.0,85.0,270.0,11730.0,2021-09-28T22:27:52-07:00,2021-09-29T05:32:52-07:00,54.62,50.0,48.0,-0.15,-0.05,14.625,92,57,95,100,100,100,637,2828,6833,10678,40680,25620,16260,1740,1680,420,1.625,1,82.0,73,81,66,83,100.0,94.0,86,91.0
526,2021-09-30,67.0,67.0,43.0,78.0,69.0,56.0,64.0,100.0,21330.0,27000.0,5670.0,2550.0,15780.0,3000.0,42.0,79.0,1650.0,14880.0,2021-09-29T22:01:49-07:00,2021-09-30T05:31:49-07:00,52.88,50.0,46.0,-0.38,-0.14,15.375,92,73,100,100,100,100,568,2780,9868,9830,34200,27180,20820,4200,0,0,1.59375,0,74.0,46,75,54,83,92.0,94.0,89,76.0
527,2021-10-01,84.0,82.0,96.0,87.0,93.0,77.0,67.0,100.0,24750.0,27900.0,3150.0,6000.0,15390.0,3360.0,32.0,89.0,210.0,13860.0,2021-09-30T21:47:57-07:00,2021-10-01T05:32:57-07:00,58.91,53.0,32.0,-0.09,-0.11,13.5,89,72,100,100,100,100,792,2993,11961,13697,34860,26280,18720,3720,1680,1140,1.71875,0,82.0,89,74,100,83,100.0,74.0,87,81.0
528,2021-10-02,73.0,66.0,95.0,62.0,79.0,59.0,72.0,100.0,21240.0,25740.0,4500.0,5940.0,12900.0,2400.0,40.0,83.0,300.0,11550.0,2021-10-01T23:27:39-07:00,2021-10-02T06:36:39-07:00,55.39,51.0,43.0,-0.13,-0.06,14.125,89,87,100,100,100,100,649,2733,11042,11901,27540,37800,16620,3240,1200,0,1.53125,0,74.0,62,68,49,79,100.0,94.0,89,71.0
529,2021-10-03,92.0,96.0,98.0,95.0,100.0,82.0,67.0,100.0,29160.0,30840.0,1680.0,7650.0,17760.0,3750.0,33.0,95.0,180.0,15180.0,2021-10-02T22:10:07-07:00,2021-10-03T06:44:07-07:00,61.2,53.0,31.0,0.19,0.1,13.5,77,89,100,100,100,100,733,2867,11911,13459,26820,34500,21720,2100,1260,0,1.625,0,81.0,100,76,90,80,89.0,64.0,87,72.0
530,2021-10-04,78.0,82.0,97.0,71.0,86.0,74.0,29.0,100.0,24780.0,28860.0,4080.0,6720.0,15300.0,2760.0,35.0,86.0,2430.0,15090.0,2021-10-03T21:26:33-07:00,2021-10-04T05:27:33-07:00,53.75,48.0,44.0,-0.03,0.13,12.75,71,60,100,100,100,100,653,2841,8428,11274,40800,24120,14220,3780,1200,2280,1.625,0,84.0,74,77,72,77,100.0,100.0,89,99.0
531,2021-10-05,84.0,73.0,96.0,98.0,98.0,78.0,78.0,100.0,22860.0,24660.0,1800.0,6030.0,10320.0,6510.0,30.0,93.0,450.0,12450.0,2021-10-04T22:35:44-07:00,2021-10-05T05:26:44-07:00,58.39,53.0,42.0,-0.07,0.09,14.5,70,69,100,100,100,100,804,3012,12109,13864,35760,24180,19740,4320,1560,840,1.71875,0,74.0,89,75,64,77,100.0,55.0,90,65.0
532,2021-10-06,73.0,69.0,96.0,36.0,72.0,76.0,70.0,100.0,21810.0,27300.0,5490.0,6060.0,14340.0,1410.0,35.0,80.0,240.0,14160.0,2021-10-05T21:49:06-07:00,2021-10-06T05:24:06-07:00,54.02,48.0,44.0,0.07,0.08,13.375,71,72,100,100,100,100,579,2741,7886,9827,35400,29580,18420,960,1320,720,1.5625,0,72.0,62,71,64,75,99.0,95.0,91,30.0
533,2021-10-07,81.0,78.0,85.0,82.0,88.0,71.0,75.0,100.0,23880.0,27420.0,3540.0,5010.0,15690.0,3180.0,42.0,87.0,360.0,13380.0,2021-10-06T21:58:57-07:00,2021-10-07T05:35:57-07:00,51.68,46.0,49.0,0.19,0.18,13.75,71,71,100,100,100,100,623,2836,11644,11465,35400,26460,19800,4740,0,0,1.625,0,77.0,83,72,73,77,89.0,85.0,94,49.0
534,2021-10-08,84.0,82.0,82.0,97.0,93.0,62.0,86.0,100.0,24840.0,28020.0,3180.0,4830.0,14160.0,5850.0,40.0,89.0,630.0,13410.0,2021-10-07T22:10:38-07:00,2021-10-08T05:57:38-07:00,52.82,45.0,44.0,0.01,0.19,13.125,80,70,100,100,100,100,533,2702,10192,9320,35820,27960,16320,4620,240,1440,1.53125,0,82.0,90,73,100,77,100.0,86.0,95,57.0
535,2021-10-09,93.0,98.0,96.0,96.0,90.0,75.0,83.0,100.0,27090.0,30300.0,3210.0,6270.0,16560.0,4260.0,40.0,89.0,540.0,14610.0,2021-10-08T22:30:41-07:00,2021-10-09T06:55:41-07:00,53.29,47.0,40.0,-0.11,0.1,13.125,98,92,100,100,100,100,807,2944,12975,14472,25380,34620,20520,4500,1380,0,1.65625,0,92.0,100,82,100,80,100.0,100.0,94,93.0
536,2021-10-10,85.0,90.0,97.0,65.0,95.0,75.0,70.0,100.0,26610.0,29460.0,2850.0,6780.0,17310.0,2520.0,33.0,90.0,270.0,14250.0,2021-10-09T22:22:36-07:00,2021-10-10T06:33:36-07:00,53.04,47.0,40.0,-0.31,-0.06,13.5,99,95,100,100,100,100,781,2917,12278,14248,23460,34200,19860,4500,1200,3180,1.65625,0,89.0,92,86,69,77,95.0,100.0,94,100.0
537,2021-10-11,89.0,90.0,97.0,85.0,98.0,75.0,78.0,100.0,26700.0,28620.0,1920.0,7110.0,16290.0,3300.0,35.0,93.0,450.0,14160.0,2021-10-10T21:25:12-07:00,2021-10-11T05:22:12-07:00,56.94,51.0,35.0,0.02,-0.04,13.625,93,64,100,100,100,100,723,2915,10315,12493,37920,24660,17640,4260,1380,540,1.65625,0,85.0,100,89,77,75,100.0,80.0,91,67.0
538,2021-10-12,84.0,78.0,84.0,97.0,97.0,77.0,70.0,100.0,23850.0,25920.0,2070.0,4950.0,13470.0,5430.0,38.0,92.0,240.0,12690.0,2021-10-11T22:26:54-07:00,2021-10-12T05:38:54-07:00,53.59,49.0,42.0,-0.31,-0.08,15.375,90,65,95,100,100,100,689,2850,9819,12317,38640,27180,16200,3180,1200,0,1.625,1,86.0,88,87,66,76,94.0,90.0,91,100.0
539,2021-10-13,76.0,77.0,82.0,39.0,86.0,69.0,78.0,100.0,23790.0,27540.0,3750.0,4860.0,17400.0,1530.0,36.0,86.0,420.0,13290.0,2021-10-12T21:59:56-07:00,2021-10-13T05:38:56-07:00,55.45,49.0,37.0,0.08,0.0,13.625,89,69,100,100,100,100,469,2630,10290,8177,36300,29880,15720,3960,0,540,1.5,0,74.0,68,86,66,76,98.0,99.0,90,2.0
540,2021-10-14,76.0,76.0,97.0,43.0,65.0,75.0,75.0,100.0,23520.0,30540.0,7020.0,7230.0,14610.0,1680.0,34.0,77.0,1440.0,15180.0,2021-10-13T20:51:50-07:00,2021-10-14T05:20:50-07:00,54.95,50.0,38.0,-0.16,-0.01,14.75,95,67,100,100,100,100,592,2780,8413,10120,36720,23340,18000,2160,1200,4980,1.59375,0,84.0,69,83,100,79,99.0,79.0,89,100.0
541,2021-10-15,80.0,70.0,90.0,92.0,95.0,76.0,67.0,100.0,21990.0,24360.0,2370.0,5310.0,13170.0,3510.0,39.0,90.0,210.0,11910.0,2021-10-14T22:51:29-07:00,2021-10-15T05:37:29-07:00,55.33,48.0,40.0,-0.11,-0.01,14.625,92,56,95,100,100,100,486,2615,8787,8238,41520,30240,12240,1140,1080,180,1.46875,1,82.0,79,78,91,81,100.0,100.0,89,49.0
542,2021-10-16,93.0,100.0,100.0,84.0,100.0,86.0,70.0,100.0,34830.0,35940.0,1110.0,9750.0,21870.0,3210.0,36.0,97.0,270.0,17910.0,2021-10-15T21:22:22-07:00,2021-10-16T07:21:22-07:00,54.39,49.0,37.0,0.32,0.13,13.25,96,84,100,100,100,100,659,2732,13082,12056,28680,38700,13440,4560,1020,0,1.53125,0,92.0,100,94,76,84,78.0,98.0,88,100.0
543,2021-10-17,91.0,96.0,99.0,96.0,86.0,70.0,91.0,100.0,28470.0,33240.0,4770.0,8640.0,15060.0,4770.0,36.0,86.0,1080.0,17010.0,2021-10-16T21:24:09-07:00,2021-10-17T06:38:09-07:00,51.3,47.0,47.0,-0.3,0.06,14.625,94,86,100,100,100,100,741,2866,12712,12943,28380,35040,17460,4380,1140,0,1.625,0,96.0,100,99,None,92,95.0,95.0,90,98.0
544,2021-10-18,84.0,95.0,95.0,28.0,98.0,74.0,72.0,100.0,28170.0,30420.0,2250.0,5790.0,21270.0,1110.0,43.0,93.0,330.0,15000.0,2021-10-17T20:46:32-07:00,2021-10-18T05:13:32-07:00,54.81,49.0,36.0,0.13,0.07,13.125,89,70,100,100,100,100,721,2907,10827,12334,35760,25680,18480,3720,1380,1380,1.65625,0,91.0,88,100,75,82,94.0,96.0,88,93.0
545,2021-10-19,89.0,87.0,98.0,96.0,98.0,77.0,75.0,100.0,25890.0,27840.0,1950.0,7890.0,13500.0,4500.0,39.0,93.0,390.0,13710.0,2021-10-18T21:46:22-07:00,2021-10-19T05:30:22-07:00,54.58,48.0,44.0,-0.11,0.02,14.125,86,68,100,100,100,100,590,2766,7979,9812,36300,28320,18960,1380,1440,0,1.5625,0,88.0,100,100,65,81,100.0,95.0,90,56.0
546,2021-10-20,84.0,80.0,97.0,68.0,95.0,85.0,75.0,100.0,24480.0,27120.0,2640.0,6750.0,15090.0,2640.0,32.0,90.0,390.0,13020.0,2021-10-19T21:42:39-07:00,2021-10-20T05:14:39-07:00,55.31,49.0,42.0,0.03,0.06,14.375,73,64,100,100,100,100,585,2762,10181,10068,39000,25080,19380,1260,900,780,1.5625,0,89.0,88,99,69,82,100.0,85.0,90,100.0
547,2021-10-21,72.0,68.0,78.0,95.0,51.0,81.0,43.0,91.0,19710.0,26400.0,6690.0,4590.0,12420.0,2700.0,29.0,75.0,300.0,13320.0,2021-10-20T23:21:10-07:00,2021-10-21T06:41:10-07:00,52.8,44.0,49.0,-0.34,-0.07,13.375,83,79,100,100,100,100,341,2460,6935,5757,32340,31440,16980,1560,60,4020,1.40625,0,80.0,58,91,79,82,93.0,80.0,92,62.0
548,2021-10-22,89.0,86.0,97.0,98.0,96.0,90.0,64.0,100.0,25710.0,28320.0,2610.0,6630.0,12720.0,6360.0,26.0,91.0,150.0,13860.0,2021-10-21T21:34:36-07:00,2021-10-22T05:26:36-07:00,53.87,49.0,37.0,-0.11,-0.1,12.875,94,69,95,100,100,100,673,2854,9440,11374,36300,26460,18900,2160,1620,960,1.625,1,95.0,100,90,100,87,100.0,100.0,90,100.0
549,2021-10-23,88.0,98.0,97.0,95.0,88.0,63.0,67.0,93.0,30270.0,34920.0,4650.0,6870.0,19350.0,4050.0,34.0,87.0,180.0,16470.0,2021-10-22T22:38:10-07:00,2021-10-23T08:20:10-07:00,56.15,49.0,37.0,-0.05,-0.06,15.75,98,87,100,100,100,100,694,2786,10415,12463,27300,36120,16560,3420,1440,1560,1.5625,0,86.0,98,96,60,86,100.0,63.0,89,100.0
550,2021-10-24,90.0,95.0,100.0,95.0,83.0,77.0,70.0,100.0,28020.0,32940.0,4920.0,9600.0,14610.0,3810.0,34.0,85.0,240.0,16770.0,2021-10-23T22:05:08-07:00,2021-10-24T07:14:08-07:00,56.0,50.0,35.0,0.09,0.05,14.25,98,94,100,100,100,100,702,2806,10585,12889,24240,35220,22260,1560,1440,1680,1.59375,0,93.0,100,99,73,84,97.0,94.0,87,100.0
551,2021-10-25,83.0,80.0,96.0,73.0,86.0,79.0,81.0,100.0,24330.0,28200.0,3870.0,6480.0,15030.0,2820.0,24.0,86.0,510.0,14460.0,2021-10-24T21:35:25-07:00,2021-10-25T05:25:25-07:00,54.46,49.0,35.0,0.05,0.11,13.375,88,59,95,95,100,100,533,2687,6962,8864,40560,26400,15540,1800,1320,780,1.53125,1,90.0,84,95,79,83,100.0,94.0,86,100.0
552,2021-10-26,77.0,70.0,79.0,85.0,81.0,66.0,78.0,100.0,22080.0,26280.0,4200.0,4650.0,14160.0,3270.0,34.0,84.0,420.0,13170.0,2021-10-25T22:07:18-07:00,2021-10-26T05:25:18-07:00,54.83,48.0,34.0,-0.06,0.07,14.25,89,68,100,100,100,100,594,2755,6281,10052,36660,26760,19140,780,1320,1740,1.59375,0,80.0,69,89,78,85,100.0,94.0,83,44.0
